index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226112309442969600,i smell lots of money in dollars  pic twitter come4ybbgnt9g,,Esplanade Outdoor Theatre
yall,0.8762598037719727,0.9660142660140991,-0.08722183853387833,-0.23689383268356323,0.5856187343597412,0.02240630052983761,0.8763735890388489,0.811423122882843,0.2972230315208435,0.9678742289543152,-0.9451019167900085,1.2092151641845703,-4.71364688873291,-0.0031040948815643787,-0.6083387136459351,-0.365872859954834,-1.0358467102050781,-0.687629222869873,-0.5852620005607605,0.12403059005737305,0.17056109011173248,-0.21331027150154114,0.1223808005452156,0.08405112475156784,-0.2717650830745697,0.6646658778190613,0.5402814745903015,-0.11459330469369888,-1.0249351263046265,-0.20252496004104614,-0.7033690810203552,0.64220130443573,-0.278901606798172,0.9745574593544006,-0.5545769929885864,0.41401293873786926,-0.6935566663742065,0.4416297376155853,-0.1872904747724533,0.7157134413719177,-0.166233092546463,0.36688703298568726,1.0757725238800049,-0.38883379101753235,-0.7987497448921204,-0.7548152208328247,1.1983810663223267,-0.12451904267072678,0.492876261472702,1.0567549467086792,1225627709792911360,im sorry but please shower in the morning doesnt matter if you showered the night before or your bed is clean or you didnt perspire some of yall smell bad in the morning and it lasts the entire day until your next shower  emphasis on some  not all ,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225544686221320194,why does old people smell like wet wipes ,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225389093183533059,"the greg norman wagyu beef platter with blue cheese 

i thought it would be too strong for me cause ive tried blue cheese in the past but its so nice along with smell of medium rare level of the beef 

  https www instagram compb8oytvwbh7g igshid 1hrrku66u8mgh",,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225276011576606720,"him youll have to see it in person touch it and smell it just like how our parents does to select watermelon at the supermarket

me my parents smack watermelons or buy the sliced up ones pic twitter comjmazym5zxj",,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225076006614003713,i am so fucking in love with this smell i didnt notice my jacket ade,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224824327813529600,hmm whats that smell i wonder https www washingtonexaminer comnewsbuttigieg campaign paid firm that developed voting app blamed for iowa caucus delays,,"Central Region, Singapore"
it,-0.04110100120306015,0.19112999737262726,0.09549900144338608,0.0028301000129431486,0.09025900065898895,0.731909990310669,0.8512899875640869,0.22551999986171722,0.27452999353408813,0.7409200072288513,0.3416700065135956,-0.11665999889373779,-6.310100078582764,-0.20170000195503235,-0.31718000769615173,-0.05216800048947334,0.4715699851512909,-0.0602869987487793,-0.6726300120353699,-0.1098800003528595,-0.0308810006827116,0.1500300019979477,0.044828999787569046,0.7716100215911865,0.08088099956512451,0.4584600031375885,0.41312000155448914,0.3734300136566162,0.5302000045776367,-0.05388199910521507,-0.4480400085449219,0.6614199876785278,-0.03150299936532974,-0.4093100130558014,0.5275300145149231,0.3552199900150299,-0.2036300003528595,0.019589999690651894,0.12759000062942505,0.19731000065803528,-0.8081799745559692,-0.12084999680519104,0.2566800117492676,-0.0622359998524189,-0.022257000207901,-0.12613999843597412,0.02071000076830387,-0.2968499958515167,-0.3196899890899658,0.3080799877643585,1224019981437767680,alamak why does it smell like something is burning now im sneezing non stop ,,"East Region, Singapore"
people,1.4553078413009644,0.4991600513458252,-0.3725092113018036,0.49107825756073,-0.07602526992559433,0.2329818606376648,1.2884491682052612,-0.25986987352371216,-0.6476567387580872,0.43745332956314087,-0.27245086431503296,-0.5526940226554871,-6.678860664367676,-0.1922643929719925,-0.41312873363494873,0.09587880969047546,-0.46722012758255005,-1.1927850246429443,0.5416199564933777,-0.22552473843097687,0.3520244061946869,-0.5141705274581909,-0.2638656198978424,0.08818382769823074,-0.014537513256072998,0.6653504371643066,-0.1360565423965454,0.5859310030937195,-0.04683753103017807,-0.49567508697509766,-0.3449457287788391,-0.18166819214820862,0.42723479866981506,0.8959471583366394,0.2940324544906616,0.36692237854003906,-0.3365366458892822,0.09239152073860168,-0.060261260718107224,-0.42149510979652405,-0.5726609826087952,0.5574604272842407,0.10273477435112,-0.42450881004333496,-0.03506619110703468,-0.15480399131774902,0.5997310876846313,0.7781713604927063,-0.1294911801815033,0.13211265206336975,1223932483273576448,why do some people smell like garlic ,,"North Region, Singapore"
tried,-0.08151132613420486,0.9731447100639343,0.4551352262496948,-0.6135284900665283,-0.6017754077911377,-0.6904378533363342,0.501277506351471,-0.48712393641471863,0.42243561148643494,0.29774242639541626,-0.5888709425926208,0.44463521242141724,-4.739253520965576,-0.20236694812774658,-0.38100993633270264,0.11544717103242874,0.2369922697544098,-0.5588281154632568,0.2738001048564911,-0.6402939558029175,0.3665905296802521,0.14048802852630615,0.49370482563972473,0.06289765238761902,0.004278299864381552,0.9225955009460449,-0.39503204822540283,-0.030695099383592606,0.29814770817756653,-0.06574304401874542,-0.17187611758708954,0.9039077162742615,-0.7205626368522644,-0.3648090958595276,-0.14481738209724426,0.9729546904563904,-0.08172737807035446,-0.01112959161400795,0.37523749470710754,0.25036242604255676,0.4455242455005646,0.4195380210876465,0.08628137409687042,-0.4987286329269409,0.7823642492294312,-0.849845290184021,0.11991096287965775,0.4815463423728943,-0.26242950558662415,-0.18391045928001404,1223869181055004673,i tried smelling but yeah no chocolate smell,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223796657298391040,i cannot smell steamed white rice or let alone eat it ,,"North Region, Singapore"
sanitizer,-0.6254824995994568,0.19197560846805573,-0.018632685765624046,0.15525947511196136,-0.2471156120300293,0.8256842494010925,-0.19008085131645203,-0.9083975553512573,0.549764096736908,0.01881624385714531,0.28044581413269043,0.4648880064487457,-1.229403018951416,-0.7980144023895264,0.22335202991962433,1.1153422594070435,0.3663482964038849,-0.3718131184577942,1.1618067026138306,-0.21794244647026062,-1.307680606842041,0.17986784875392914,0.38462182879447937,0.3606114387512207,0.4221354126930237,1.205546259880066,-0.4909677803516388,0.6653841733932495,-0.09272824227809906,0.826262354850769,-0.5028855800628662,0.599395215511322,0.06284420192241669,-0.585785984992981,-0.05002548173069954,-0.6863545179367065,0.3484150171279907,0.7281846404075623,-0.5309411287307739,0.6213082671165466,1.0909366607666016,0.3990732431411743,-1.5720045566558838,-1.002842664718628,0.17742177844047546,-1.4605201482772827,-0.07618493586778641,0.7332097291946411,0.2788144648075104,0.23265041410923004,1223626141157605376,hand sanitizer smell is repulsive,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223543286616379392,omg i can smell it it smells so good the taste pls dont disappoint me ,,"North-East Region, Singapore"
would,0.12778650224208832,0.560591459274292,-0.11640311032533646,-0.312593549489975,-0.2033957690000534,-0.4458228349685669,0.6980381011962891,0.29174497723579407,0.1624196320772171,0.16891580820083618,0.2637055516242981,-0.04842587560415268,-6.951496601104736,-0.38789835572242737,0.24203060567378998,0.41994035243988037,-0.13673633337020874,-0.21181891858577728,-0.20349951088428497,-0.11542683839797974,0.800054132938385,-0.10438495874404907,0.3740265965461731,0.5513344407081604,0.14425183832645416,0.7733240723609924,0.13715998828411102,0.22831888496875763,0.611929178237915,-0.10798416286706924,0.3594713807106018,0.721479594707489,0.19607587158679962,0.02188172936439514,0.22789619863033295,0.3030879497528076,0.1351035088300705,-0.23674260079860687,0.26421627402305603,0.5034670233726501,-0.22308103740215302,-0.5287891626358032,0.19220244884490967,-0.14288118481636047,0.4468555748462677,-0.9233052730560303,0.5625807046890259,-0.13482099771499634,-0.5313871502876282,-0.35493412613868713,1222429559305445376,one final shower and blowdry by the petstore auntie so that i would smell fresh and clean before mommy  daddy could bring me home that day   pet movers https www instagram compb75wdgbpgxt igshid 57er6tghqzwo,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222344608018915328,too bad lah i cant stand the smell of nuts for now ,,"East Region, Singapore"
good,0.6174265146255493,-0.0656389594078064,0.13961118459701538,-0.10558517277240753,0.15190237760543823,1.0063523054122925,1.7383352518081665,0.2890229821205139,-0.5824649333953857,0.42763611674308777,-0.9491551518440247,0.28854265809059143,-7.562199115753174,-0.1276523768901825,-0.08367177098989487,0.10546723008155823,0.6745840311050415,-0.6843307614326477,-1.1967869997024536,-0.007128774654120207,-0.5620872974395752,0.09910620748996735,-0.18206103146076202,0.7687273621559143,0.21494466066360474,1.1112169027328491,0.22843237221240997,-0.07073123008012772,1.036605715751648,-0.4937174916267395,-0.31443414092063904,0.5724837183952332,-0.1783447116613388,0.2486650049686432,0.313705712556839,0.687915027141571,-0.21406948566436768,0.19959542155265808,0.2653294801712036,1.2806310653686523,-1.7184756994247437,-0.21662332117557526,0.7068919539451599,0.2991188168525696,0.43778693675994873,0.29231464862823486,0.2955341339111328,-0.08022983372211456,-0.30658769607543945,0.19317054748535156,1222094185710399493,dem flowers yah smell like some good kush  flower dome in singapore https www swarmapp comc6603gvlay4u,,"Central Region, Singapore"
yall,0.8762598037719727,0.9660142660140991,-0.08722183853387833,-0.23689383268356323,0.5856187343597412,0.02240630052983761,0.8763735890388489,0.811423122882843,0.2972230315208435,0.9678742289543152,-0.9451019167900085,1.2092151641845703,-4.71364688873291,-0.0031040948815643787,-0.6083387136459351,-0.365872859954834,-1.0358467102050781,-0.687629222869873,-0.5852620005607605,0.12403059005737305,0.17056109011173248,-0.21331027150154114,0.1223808005452156,0.08405112475156784,-0.2717650830745697,0.6646658778190613,0.5402814745903015,-0.11459330469369888,-1.0249351263046265,-0.20252496004104614,-0.7033690810203552,0.64220130443573,-0.278901606798172,0.9745574593544006,-0.5545769929885864,0.41401293873786926,-0.6935566663742065,0.4416297376155853,-0.1872904747724533,0.7157134413719177,-0.166233092546463,0.36688703298568726,1.0757725238800049,-0.38883379101753235,-0.7987497448921204,-0.7548152208328247,1.1983810663223267,-0.12451904267072678,0.492876261472702,1.0567549467086792,1221943279706497024,what is with  men and not showering yall smell like shit i cant stand this,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221818461615087616,i smell like weed hahaha jadah https twitter comciaraciarawrstatus1221077417592311809 pic twitter comddumob9uez,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221733814885470209,what a fresh smell of air after rain,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221689389274652672,i smell like this https twitter comciaraciarawrstatus1221077417592311809,,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221269451447758849,idk whether i want my room to smell like vanilla ceylon or that versace eros perfume hahaha,,"North-East Region, Singapore"
indians,1.287795066833496,0.036466486752033234,0.13745816051959991,-0.6087172031402588,-0.9159365892410278,-0.154106006026268,0.07069750875234604,0.8491066694259644,-0.42115747928619385,-0.45938000082969666,0.12898992002010345,-0.24304001033306122,-2.8408215045928955,0.43063706159591675,0.9532561898231506,-0.8085436820983887,-0.40324005484580994,-0.833640992641449,1.1071776151657104,0.5648903250694275,0.118101567029953,-0.22646212577819824,0.18648198246955872,-0.6203003525733948,-0.229731947183609,1.1643505096435547,0.27977991104125977,-0.12375392019748688,-0.22067680954933167,-0.28078290820121765,1.3549737930297852,0.1925348937511444,0.44284674525260925,0.7031999230384827,0.9978083968162537,-0.08738084882497787,-0.3519178032875061,-0.21456146240234375,-0.182211771607399,0.6550489664077759,0.9055590033531189,-0.4713341295719147,0.22417397797107697,-0.009529279544949532,-0.3050008714199066,0.030091943219304085,0.2105383723974228,-0.104343481361866,0.004705552477389574,0.8253101706504822,1220979067681247233,even up till today some chinese people would move aside when indians cough sneeze in the public they say that we indians smell bad which is absolutely disrespectful but look now karma is being served on a plate of bat soup ,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220950560746151936,"i smell a rat and its gonna be gooddddd  
  singapore https www instagram compb7u15hjfdys igshid 1l82mddsgp0a0",,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220714445074288641,"one capsule does it all soluball gives you an option on how you want your laundry to look and smell 
  pic twitter comiuekslb4zd",,Singapore
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220710796138815488,baking in process hehe these just smell so good the colors are so vivid  seriously they are really worth my effort ytd let my colleague tried she like it too not too sweet but she said https www instagram compb7ti20hnlj3 igshid 1lshev91fox2v,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220672947259445248,every time i smell my roll up lipstick i keep thinking of the time when i was younger where i used to bite my moms lipsticks  got weird habits back then and i was pretty bored,,"North Region, Singapore"
bakkwa,-0.0008344238740392029,0.01240578293800354,-0.008395757526159286,-0.01193331554532051,0.003046320518478751,0.008468315936625004,0.0031556005124002695,0.0015732758911326528,0.0016901165945455432,0.002166903577744961,-0.0016231745248660445,-0.00214643613435328,-0.03795735538005829,0.0051911999471485615,-0.0004436844901647419,0.00844329223036766,0.0008543683215975761,0.0018063116585835814,-0.0003695935301948339,0.012197794392704964,-0.0017891383031383157,-0.0041063092648983,0.0027997710276395082,-0.006591809447854757,0.001503144740127027,0.0010241166455671191,-0.010014885105192661,-0.002279645064845681,0.007138786371797323,-0.004262429662048817,0.0009276276687160134,0.00010872843267861754,-0.0059898323379457,-0.009765392169356346,0.001467440975829959,0.0008339568157680333,-0.0015821442939341068,0.005244158674031496,-0.0024956888519227505,0.007568839471787214,0.006775351241230965,-0.00849134474992752,-0.0061576878651976585,0.0003426798793952912,-0.0007010082481428981,0.009278753772377968,-0.004510920029133558,-0.005724763497710228,-0.005681650247424841,-0.001215972239151597,1220341323191898113,the smell of bakkwa is delightful,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220313974173908992,i will not let this woman ruin my zen tmr smell my pits u pesky bitch ,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220248778759794688,"just the way i like it 

gfl could afford to get darker too yuzhong is definitely holding back i can smell it either that or goddamn t doll backups are too convenient fuck ",,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220198670286503942,no girls smell of curry in the air here and i love it,,"East Region, Singapore"
coffee,-0.0867416113615036,-0.4765028953552246,-0.02623920328915119,-0.13472190499305725,0.19373895227909088,0.4504036605358124,0.6136510968208313,-1.139238715171814,0.23777195811271667,-0.24872244894504547,-0.6400569677352905,-0.365855872631073,-4.707646369934082,-0.16071462631225586,0.21385450661182404,0.44743838906288147,1.0683705806732178,-0.8425001502037048,0.1546715497970581,-0.04219743236899376,-0.8757463693618774,-0.3653835952281952,-0.05822507292032242,-0.4916245937347412,1.0045206546783447,0.8779119253158569,0.010069401934742928,0.02309364452958107,0.937280535697937,-0.5717506408691406,0.09294737130403519,0.1602906435728073,-1.1906903982162476,0.08200212568044662,0.11478094011545181,-0.2994445264339447,0.12050668895244598,0.5409900546073914,1.0893235206604004,2.093777656555176,-1.0750913619995117,0.18031461536884308,-0.9597145915031433,-0.40113505721092224,1.2359700202941895,0.6872273683547974,0.20897416770458221,0.08360352367162704,-0.9113126397132874,0.31875312328338623,1220167059985715200,walking along the streets of cbd and the smell of coffee is permeating through the air ,,"Central Region, Singapore"
student,1.3584872484207153,0.6000213623046875,0.27832114696502686,-0.5799003839492798,-0.25083673000335693,0.2515151798725128,1.1758977174758911,-0.4172344207763672,0.09332776069641113,-0.05962643772363663,-0.9312198758125305,-0.14690439403057098,-3.241032361984253,0.5887924432754517,1.2181419134140015,0.28945085406303406,-0.3241609036922455,-0.0990738645195961,-0.1546124368906021,0.1353260725736618,-0.3643738031387329,0.2427937388420105,-0.030461743474006653,-0.6764528751373291,-0.2233009934425354,0.733086109161377,0.8381713032722473,-0.8956152200698853,0.28745025396347046,0.2987545430660248,0.282986044883728,-1.221853256225586,0.4289082884788513,-0.41324692964553833,0.494956374168396,-0.3469621241092682,0.156753808259964,1.254786729812622,0.3857421875,-1.370195984840393,-0.6110225319862366,0.47678208351135254,-0.4539160430431366,0.28197193145751953,0.5133399367332458,-0.42869773507118225,0.03400937467813492,-0.000563392648473382,-0.431636780500412,-0.44211769104003906,1220123983741251584,how is it only 7 19am and you def look like a poly student smell like ass ,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219617746834481152,"soluball gives you an option on how you want your laundry to look and smell it comes with features we know you will love 

  pic twitter comebajhfji4v",,Singapore
cigarettes,-0.09059087187051773,-0.27149853110313416,-0.8858024477958679,0.7303953170776367,0.40573227405548096,0.7233797907829285,0.26818880438804626,-0.40672972798347473,0.4323238730430603,-0.08812735974788666,0.29046475887298584,-0.299944669008255,-2.7381763458251953,0.5460869669914246,0.34440648555755615,0.8483392596244812,-0.16781747341156006,-1.2689529657363892,0.3413011431694031,0.5510806441307068,0.6139825582504272,0.017795613035559654,0.8542772531509399,-0.32691237330436707,0.7976859211921692,0.8786497712135315,-0.12476490437984467,1.052270770072937,-0.37144342064857483,0.6506093144416809,0.15171869099140167,0.748833179473877,-0.6182588338851929,0.5335434675216675,-0.22537840902805328,-0.41772177815437317,-0.8736364245414734,0.42286354303359985,0.29749375581741333,0.30982157588005066,0.8701295852661133,-0.49644148349761963,-2.3353235721588135,-1.4883726835250854,0.050222281366586685,-0.7447251677513123,0.3892000913619995,1.2725579738616943,-1.6518670320510864,0.6312028765678406,1219609989783773184,why do peanuts and cigarettes smell h th e same to me rn i ,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219493080564260864,i can smell my neighbour cooking up some blastoise masala thosai while im sat here in my western household eating croissant and sausages for fucking lunch ,,"North-East Region, Singapore"
pandan,-1.0570683479309082,-0.8264931440353394,0.5177872776985168,-0.5110119581222534,0.4047524333000183,0.03565874695777893,-0.9895061254501343,-0.8078193068504333,0.4753611385822296,0.33144885301589966,-0.9846917390823364,-0.34188875555992126,-0.6961079835891724,-0.6533762812614441,0.6428953409194946,0.04683177173137665,0.7647865414619446,-0.5603558421134949,-0.06829056888818741,0.4442330598831177,0.4032403826713562,-1.1281875371932983,-0.592623770236969,-0.8869200944900513,-0.4378269612789154,-0.19199047982692719,-0.6711510419845581,-0.6970510482788086,0.561242938041687,-0.5159752368927002,0.673751950263977,0.11860042065382004,-0.05027506500482559,-0.5171796679496765,-0.8493344187736511,-0.583615243434906,0.1714790165424347,0.5802280902862549,1.4015334844589233,-0.19577324390411377,-0.7022847533226013,-0.38477522134780884,-0.04588398337364197,-1.00032377243042,0.0034975598100572824,0.7980225682258606,-0.38925495743751526,-0.37868353724479675,0.9962162375450134,1.051314353942871,1219141744089911297,the smell of baking pandan waffles is literally one of my favorite things on the planet,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218956675303919616,i can smell the photo ,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218948789601366016,they say blood smell like iron also ,,"Central Region, Singapore"
baby,-1.0110241174697876,0.03289872780442238,-0.16463705897331238,0.16278129816055298,-1.0620701313018799,-0.057597577571868896,1.0684974193572998,0.8639646768569946,-0.10428878664970398,0.039191022515296936,-0.8739312887191772,0.9610492587089539,-4.526795387268066,-0.11927566677331924,-0.5085484385490417,0.6761384606361389,-0.5991979837417603,-0.5354896783828735,-0.7211113572120667,-0.21958138048648834,-0.4459485411643982,0.25029584765434265,0.3551572263240814,0.5007596611976624,0.19634884595870972,-0.1711656153202057,-0.06763432919979095,-0.31718698143959045,0.6611410975456238,-0.5756000876426697,-0.8770847320556641,0.36177027225494385,-0.2243533730506897,0.060196660459041595,-0.5447565317153931,-0.25079700350761414,0.1773788332939148,0.2640523314476013,-0.3857659697532654,0.032749008387327194,-1.9082351922988892,-0.8337205052375793,0.051535870879888535,0.4798996150493622,-0.17245949804782867,0.06046130135655403,0.41325125098228455,0.06504130363464355,0.26694393157958984,0.6291639804840088,1218921642052612099,aku suka bau dan cium bayi kecil comel idk what make the baby smell so nice,,"Central Region, Singapore"
