index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained
bts,-0.68255049,1.190134764,0.036365464,-0.240409717,0.27305463,-1.035762191,1.319887042,-0.157475516,0.120276384,-0.003507789,-0.182904318,0.061287124,-1.21186614,0.631234944,-0.280394763,-0.48945719,-0.216220587,-0.386976957,-0.672146857,-0.311506033,-0.658319771,-0.46518594,0.424065173,-0.888048768,-0.167485207,0.102761947,0.045758128,0.731475174,-0.287604064,0.34814176,0.043716509,-0.885523498,-0.64256829,-0.688405991,1.206987143,-0.94345367,-1.070106745,-0.135727018,0.817499578,0.00272108,-0.871434331,-0.759728014,0.041710611,0.50525254,-1.025428891,0.472368896,-0.123749688,-1.298060298,0.116775393,-0.523106635,1.21227E+18,seokjin looked into her camera waaaaaaaaaaaaaa ok so what perfume do they use how does bts smell like i wanna know  its the thing you have to only experience first hand to know  pic twitter combxsv4nt3em,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21236E+18,"and then it grew on me i am starting to love the smell of garlic the sound of slicing onions that sizzle when you sear the steak little did i know i began to understand the beauty of being in the kitchen so i stepped out of my good paid job and joined my first kitchen job pic twitter com8q0x19ymrv",,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21287E+18,"how to spot ignorance in mrt 1 smell of smoke2 sitting in the priorities seatthats tell how selfish you are ",,"North-East Region, Singapore",
caprifraser,-0.012721565,-0.002791513,0.002551937,-0.00342811,-0.000845338,0.002019541,0.000499746,-0.000246346,0.003253031,0.002150869,-0.003584297,0.004099268,-0.037129994,-0.010893034,-0.000161412,-0.004137652,0.011302815,-0.00397778,0.00602998,0.010359115,0.007084324,0.007170189,-0.004536504,0.007861349,-0.009954034,0.00232581,-0.005282057,2.36E-05,0.002999351,0.003525201,-0.007394423,0.012785396,0.004537856,-0.001288962,-0.010923953,-0.012962688,-0.007571476,0.005960504,0.003473867,-0.001696498,-0.010533532,0.002155288,-0.007042955,0.00728415,0.001072077,0.013211877,-0.000207247,-0.009302566,0.000141246,0.008831781,1.21296E+18,no the smell of caprifraser hotels lmao https twitter comhoiistichoneystatus1212500908900323337,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.213E+18,sagam aa smell ke pakkana padesta nenu,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21312E+18,"i fucking hate how i smell i smell brie i smell comt i smell too much",,"North-East Region, Singapore",
singapore,-0.236472771,1.095723391,0.234515399,-1.136166215,-0.285006016,0.121430933,1.075459719,0.268339008,0.987698317,-0.00652823,-0.541526318,-1.12044692,-4.82715416,0.475580275,1.115785837,-0.153522283,0.412768424,-0.72463268,-0.321272552,-0.115092397,0.571705043,-1.911184549,-0.586065054,-0.318349719,-0.086507849,0.931931496,0.154851049,-0.219616726,0.957551539,-1.097652316,0.233950153,-0.940909266,0.544043064,-0.506970704,1.007565141,-0.824838161,-0.148277313,0.536737263,0.991287172,0.264413625,-1.35234499,-0.092304677,-0.736969173,0.023710284,-0.331786305,0.244887799,-0.310596913,-0.541481256,0.115717463,1.022731543,1.21369E+18,its been real singapore smell ya later  pic twitter comozqw7gxjy8,,Singapore Changi Airport (SIN),
fresh,-0.702626109,-0.990779221,0.139879957,-0.402029902,0.651041329,0.608850658,0.357800901,-0.171091735,-0.016071824,-0.011317927,-1.000530243,0.369824886,-4.142666817,-0.073448837,-0.05111691,-0.056020144,0.208885208,-0.435243547,-0.330685824,0.043692198,-1.361355782,-0.278685123,-0.625597894,-0.215923801,-0.315814078,0.551309347,-0.197184041,0.477332652,-0.19211863,-0.468246222,-0.289137572,1.124300361,-1.068320394,0.176423863,0.279221922,-0.196899012,-0.312218606,0.305439204,0.634317875,0.974564433,-1.262316704,-0.653558314,0.098333173,-0.471524566,0.534552217,0.232935265,0.417690933,0.174091294,-0.604940355,0.791372597,1.21379E+18,nothing like the smell of a fresh legal notice first thing in the morning ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21408E+18,why i smell otak2 inside train haisss,,"North Region, Singapore",
it,-0.041101001,0.191129997,0.095499001,0.0028301,0.090259001,0.73190999,0.851289988,0.22552,0.274529994,0.740920007,0.341670007,-0.116659999,-6.310100079,-0.201700002,-0.317180008,-0.052168,0.471569985,-0.060286999,-0.672630012,-0.10988,-0.030881001,0.150030002,0.044829,0.771610022,0.080881,0.458460003,0.413120002,0.373430014,0.530200005,-0.053881999,-0.448040009,0.661419988,-0.031502999,-0.409310013,0.527530015,0.35521999,-0.20363,0.01959,0.127590001,0.197310001,-0.808179975,-0.120849997,0.256680012,-0.062236,-0.022257,-0.126139998,0.020710001,-0.296849996,-0.319689989,0.308079988,1.21434E+18,oh my does it smell ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21458E+18,never tried it i cant stand the smell  https twitter comashril92status1214359696087252993,,"West Region, Singapore",
lightweights,1.041842341,0.48097685,0.161648169,0.183980927,-0.017860226,0.011181867,0.148730516,-0.076741852,0.254936904,-0.384472191,0.029858904,-0.037060563,-0.109104685,-0.076689631,0.529312968,-0.210470691,0.314204782,-0.596893668,-0.07795573,1.136195302,-0.223741338,0.006300786,0.496832848,0.19870992,0.384696543,1.445149183,-0.55343473,0.23753193,-1.317299604,-0.498664498,0.833969176,0.316302478,0.528631389,1.151166439,-0.702724755,-0.398445368,0.005764439,0.31925565,-0.331526846,0.622033179,1.964047194,0.422971904,0.390684009,0.013020942,-0.194325134,-0.209370747,0.244726166,0.711131096,0.243424624,0.027936609,1.21482E+18,tbh our skin need spf every single day no matter where you go so here i share sunscreen that i used everyday  lightweights smell good and not sticky as well  pic twitter com8tpe4tul51,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21549E+18,time to take a rest life doesnt have to go at full speed all the time stop and smell the flowers and if there are no flowers just smell whatever you can smell right now all i can smell is the smell from my https www instagram compb7idhobhgfp igshid 6i0mnz4myplu,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21552E+18,smell right and wash your own underwear  the panic room sg https www instagram compb7iqocghoqp igshid 16o7xagmo093s,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21563E+18,"cant wait to smell pretty much the only world that i can afford   jurong east singapore https www instagram compb7jdelqgx0l igshid y787t55gmzji",jurong east,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21574E+18,why the hell do i smell noodles,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21626E+18,i smell tom yum better be some hot soup my cramp is killing me,,"West Region, Singapore",
no,0.372720003,0.202790007,0.0537,0.32999,-0.130659997,0.191819996,0.645699978,0.645929992,0.815119982,-0.752439976,0.155790001,-0.633710027,-4.251999855,-0.188030005,-0.060717002,0.092639998,-0.170790002,-0.193159997,1.057500005,-0.76165998,0.1043,0.643859982,0.751839995,0.641250014,-0.222719997,-3.223099947,0.48258999,-0.37568,0.172360003,-0.618179977,-0.206760004,0.398510009,1.120900035,-0.0047184,-0.447930008,0.302469999,-0.614199996,-0.121979997,-1.21449995,0.547469974,-2.197700024,0.856289983,0.87529999,-0.383579999,0.178130001,-0.302560002,0.662760019,1.009899974,-0.074428,-0.705669999,1.2163E+18,mum gave me this durian nicely packed no smell but when you open it wah   first centre office https www instagram compb7n0rtah8 o igshid 3jq7lc87lvns,first centre,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21631E+18,"stop and smell the lisianthus paulruddofficial fronts our january wild and free issue as he chats marvelantman the new and the money hes owed   editor in chief  https www instagram compb7n5sbfgd9o igshid 1480rm0cjvpvr",,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21637E+18,they can smell the merc smell on u,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21643E+18,actually to me it doesnt smell that much  maybe im a weird caucasian with eastern taste buds lol ,,"Central Region, Singapore",
vaj,-0.266683906,-0.307844371,-0.07571274,0.340563357,-0.552290082,-0.398009002,-0.401111454,0.370706767,0.058692742,-0.744818926,-0.472063243,0.045710471,-0.199435636,-0.091529258,0.0931601,-0.207979068,0.190615833,-0.00164244,0.037450198,0.463901728,-0.092849307,0.499923885,0.272476286,0.571054935,-0.354066312,0.466870278,0.195981607,-0.099529915,-0.793621719,0.578961849,0.746190846,0.596622884,0.771809816,-0.668778598,-0.628650129,-0.149328992,0.247437179,0.333951712,-0.344851106,0.287925363,0.816140115,-0.355083019,-0.237455234,0.184851661,0.212491497,0.112051785,0.644239306,-0.063792169,0.805215657,0.010684646,1.21653E+18,if only gwyneth paltrow spent her money on worthwhile causes instead of scamming people into buying her exorbitantly priced alternative medicine products such as candles that smell like her vaj ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21662E+18,his perfume though literally attracted my attention the smell,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21664E+18,shit at my corridor la early morning open my door can smell cb,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21723E+18,"more varieties of food coming up it just got to smell good and taste good ",,"North Region, Singapore",
rubber,-1.073974133,-0.780953765,0.445523858,0.467993736,0.049985357,-0.21634829,0.323775619,-0.154274374,1.266331911,0.290201843,0.333402425,0.929703534,-2.44033885,-0.142703414,0.191018015,-0.098548792,-0.188055933,-0.551533043,0.673249781,-0.075874813,-1.49397254,0.659618735,1.352019548,-0.363853484,-0.130740032,0.741099298,-0.90140003,0.699075639,-0.413721889,-0.472410411,1.055678487,0.257041007,-0.074779563,0.012705104,0.272626162,-0.689060271,-0.276971877,0.537338674,0.255556703,0.098409943,-0.168134242,0.41553396,-0.344224721,-0.259537399,0.332787961,-0.086433187,0.495107889,0.293700576,0.948165417,0.405139565,1.21728E+18,smell of rubber in the east pasir ris anyone else smell that ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2173E+18,ohhhh the smell of durian ,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21745E+18,it can get stressful when ppl smoke outside my house and the smell enters through the window nak tutup tingkap nanti org ckp aku ngada2 pulak masalahnya aku ada valid reason ,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21749E+18,"chemical like smell in your bmw cabin feel nauseous after a drive based on those symptoms dont be surprised if you are breathing aircon gas we confirmed the case by using gas detector rather obvious from https www instagram compb7wqetmdeix igshid zy3eivr5tnrj",,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2176E+18,"i can smell the nemo and literally tasting it now where is nemo     ofinstagram  https www instagram compb7xechspv x igshid 1l2arf9rxplu4",,"Central Region, Singapore",
pvc,-0.852200925,-0.994547963,0.017270384,0.012594378,0.403199553,0.031227058,-0.089587539,-0.746506155,0.114849508,-0.312751919,0.462211341,1.318956852,-0.780634522,0.124347106,0.085329041,-0.294525117,0.381147474,0.000290348,1.071192741,0.369796991,-1.373143315,-0.166504443,1.052910924,-0.617595792,-0.719811738,0.242190689,-0.054890614,1.052361727,-0.412159085,0.249318659,0.940983832,0.04411871,0.0331866,-0.675303459,0.012054251,-1.136360407,-0.430422217,0.171794847,0.571478784,0.183180958,-0.506431282,0.21675007,-0.243757933,-0.154909372,0.311873436,-0.381535649,0.200081021,0.367326707,0.227750659,-0.365660995,1.21763E+18,happiness is me maybe 4 or 5 or 6 the smell of pvc and warm milk wafting through the air as i bodyslam my blues clues inflatable chair pic twitter com7afohifjji,,"East Region, Singapore",
stuffd,-0.008602177,-0.005753217,-0.004558393,0.000735077,-0.009043614,-0.009103199,-0.005262106,-0.001222236,-0.008567138,0.010115124,-0.002448102,-0.000573748,0.003260726,-0.009283978,-0.001612196,-0.005527012,0.001159083,0.006475041,-0.002581066,0.00374803,0.001970525,-0.005179841,-0.002507116,0.006656852,-0.002274398,0.007947919,-0.000880933,0.003448769,0.003739997,-0.008113058,-0.008733529,0.002795788,0.004209715,-0.008204888,-0.006482376,-0.004589994,0.007025005,-0.010213471,-0.005090851,0.009246931,-0.008052383,-0.000935846,0.002655408,0.003794356,-0.009749698,0.006090132,0.002806714,0.006606759,-0.000584062,0.009250741,1.21772E+18,kanina cb the stuffd smell like bangkai,,"East Region, Singapore",
vomit,-0.385644585,0.0778336,0.476666152,-0.073925525,-0.197050259,-0.092281476,0.875709414,-0.489776492,-0.078901477,0.492590398,0.216098994,-0.74941498,-2.234136105,-0.220896706,-0.244651839,0.940454483,0.479327321,-1.213857293,-0.05851287,-0.673660576,-0.047923077,-0.525475919,0.43192634,0.853308976,0.171898901,0.733698547,-0.176960319,0.527636468,-0.512864232,0.772593081,-0.015078143,0.488932759,-0.425020099,-0.260886312,-0.400430888,-0.313937366,-1.035006046,-0.987022817,0.416018963,0.302504718,1.162948608,-1.085670114,-1.452890515,-0.270593792,0.930992484,0.922549069,1.047878265,0.572241604,0.119855016,0.505732596,1.21772E+18,i dunno like always after you makan kenyang already you go b2 lift and smell like wanna vomit sial,,"East Region, Singapore",
hamster,-0.948785245,0.565156221,-0.600849569,0.339075714,-0.885728002,-0.737741351,-0.035709925,0.161395863,0.475441396,0.042381644,0.305206418,0.868816674,-2.0306499,-0.086824216,0.350161701,0.496287316,0.293870658,-1.052169085,-0.248416409,-0.093908221,0.208520055,1.322411537,0.033729725,-0.180192158,-0.10120818,0.082565278,-0.830853045,-0.752114534,0.372513711,-0.120669074,-0.3867172,-0.152824774,0.308387071,-0.88269937,-0.633388281,-0.108783513,0.180688038,-0.80265975,-0.265089691,-0.267912626,-0.904569864,-0.857631981,-1.321656585,-0.493603736,0.264338553,0.571712673,0.317585379,0.677547872,0.468996733,-0.347170413,1.21775E+18,"and i was like i hamster soap uhuh didnt say that was a bad thing though now you just smell like my hamster elsa after her bath idk to be offended or svsvdshbsh",,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21779E+18,why does someone smell like that versace eros perfume  the coffeeshop wtf yes let the smell roam ard i love it,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21785E+18,all i did was ask a friend if he could smell the haze took the lift and it smelt like frangipanni went out of the lift and a girl was sitting by the stairs facing away i didnt bother nobody i was just worried by the haze dont bother me please ,,"North-East Region, Singapore",
iconic,-0.289617449,-0.104039289,0.873007059,0.413589984,0.721206069,-0.77791822,0.771806955,-0.185087517,-0.67201376,-0.623686194,0.122486569,0.329843014,-2.071683407,0.590538085,0.49273023,0.271438807,0.165643364,0.434466869,0.275390685,0.584217191,0.38555041,-0.099285804,-0.280251056,-1.066882133,-0.694381595,1.403735399,-0.727249146,0.229559883,-0.20644325,-0.32703355,0.105342321,0.073091447,-0.024034424,-0.521218419,0.793256342,0.138684511,0.171076894,-0.138714626,-0.209305778,-0.761105299,0.123349741,-0.570554793,0.014276219,-0.322029948,-0.993963838,0.816501737,0.717238605,-0.125101194,-0.467774063,-0.044558175,1.21802E+18,"thank you famousamossg for this super amazing surprise i am so happy to receive this hamper one of my guilty pleasures is cookies the biggest thing i like about them is that iconic smell yums cny https www instagram compb7abxbeh8n igshid wlhhxvhirshm",,"Central Region, Singapore",
cologne,-1.568897247,-0.496642023,0.199098378,0.037676379,-0.50952363,0.227667436,0.859547198,-0.228635147,-0.025613355,0.081334606,-0.189260826,0.382638723,-2.131426811,0.565029204,0.726398051,0.952286541,0.358754724,-0.730217814,0.122898012,-0.224216729,0.112375766,-0.777356446,0.737879276,-0.452334613,1.068974137,1.297272921,1.585916638,1.407111168,-0.361445546,-0.53669399,-0.03630545,0.642245412,0.34039259,-0.528263986,0.576423645,-0.813252747,-0.76757288,0.794274867,-0.374141812,1.333331585,0.499825269,-0.607679009,-1.58058393,-0.148526996,-0.518517077,-0.132405058,1.401488781,-0.456908286,-0.363803953,-0.294620484,1.21818E+18,"he told me about the different uses and i was surprised wow my cologne smells gwapo todayyour hand sanitizer smells pogi  both words mean good lookingattractivehandsomethey use handsome for smells and i love it you smell handsome can you imagine so cute",,"North Region, Singapore",
success,0.12805672,0.018612538,-0.171222046,0.02082645,1.434138417,1.288576126,0.869641542,-0.21401599,-0.896760881,-0.144723773,0.176638782,0.26762116,-3.679608583,0.449161947,-0.156498477,0.774003446,0.136854082,0.935046256,0.160580486,0.060956419,-0.035709534,-0.005828461,-0.489343733,1.118465543,0.448807657,1.466047764,0.433246583,-0.237389281,0.60017103,-0.013997345,0.698121846,-1.291267514,-0.278492004,0.144267201,0.909920156,0.680876553,0.463288218,0.521343708,-0.049058467,-0.368394047,0.028451916,-0.253031015,0.536215067,-0.635680437,0.253055215,-0.762439728,-0.527724147,0.413259298,-0.07571619,0.166727021,1.21847E+18,"1801 queen of bows wands the universe has presented the smell of success and potential from your fight keep going baby you are protected avoid any heartburns from petty rivalry you are guided towards your path not theirs my higher self came today ",,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21854E+18,had hotpot before my flight now i smell like mala  crab  pork belly im sorry person who has to sit next to me at our flight later ,,"East Region, Singapore",
sweat,-1.225092053,-0.871592522,0.376108468,0.171558857,0.266988188,0.856907725,1.162603617,0.20808363,0.236258194,0.680833459,0.030313043,0.624081492,-2.932407379,0.555022418,-0.45966205,0.561024964,-0.304626137,-0.515862405,-0.702052891,-0.796287298,-0.773717284,0.277660191,0.783981144,0.353206128,0.80313158,0.847595036,0.241575673,1.110402584,-0.842859209,-0.02383865,0.056846943,0.547503293,-0.169184133,0.432343781,0.117237099,-0.259752214,-1.100776076,0.092716232,0.55674386,1.226982236,0.027728178,-0.472752154,-0.809462428,-0.220310137,0.23531723,-0.234455675,0.874348402,0.816321194,0.496930093,-0.156144708,1.2189E+18,no they slowly creep into my personal space i dont mind if you smell good but you smell like sweat and cheap deodorant,,"Central Region, Singapore",
